date,stock,symbol,sentence,traded,reason
2026-03-23,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-24,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-03-25,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-07,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-05-08,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-11,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-12,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-05-13,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-14,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-15,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-18,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-19,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-05-20,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-21,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-22,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-25,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-26,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-05-27,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-29,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-24,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",True,three lights green -> paper order
2026-06-25,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-29,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-30,175361,CHOLAFIN,"CHOLAFIN, daily: when its moving average is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-17,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-18,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-19,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-03-20,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-06,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-07,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-08,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-11,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-12,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-13,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-14,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-15,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-05-18,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-18,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-19,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-22,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-06-23,175361,CHOLAFIN,"CHOLAFIN, daily: when its EMA trend is in its middle 20% → it tends to go UP over the next 20 days.",False,stock already has a position
2026-04-10,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-04-13,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-17,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-20,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-21,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-04-28,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-04-29,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-04,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-06,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-07,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-08,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-05-11,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-12,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-14,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-15,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-22,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-06-23,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-24,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-25,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-06-30,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-01,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-02,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-07-03,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-06,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-07,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-08,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-09,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-10,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-13,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-14,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-15,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-16,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-17,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-20,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-07-21,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-22,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-28,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-07-31,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-03,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-08-04,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-05,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-07,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-10,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-11,2457345,DELHIVERY,"DELHIVERY, daily: when VWAP is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-10,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-13,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-15,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-16,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-17,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-20,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-21,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-22,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-23,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-24,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-27,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-28,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-29,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-04-30,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-04,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-05,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-06,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-07,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-08,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-11,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-12,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-13,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-14,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-15,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-18,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-19,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-20,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-21,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-22,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-25,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-26,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-27,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-05-29,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-02,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-04,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-05,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-08,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-12,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-15,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-16,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-17,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-18,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-19,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-22,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-23,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-24,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-25,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-29,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-06-30,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-01,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-02,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-03,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-06,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-07,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-08,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-09,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-10,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-13,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-14,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-15,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-16,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-17,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-20,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-21,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-22,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-23,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-24,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-27,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-28,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-29,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-30,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-07-31,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-03,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-04,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-05,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-06,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-07,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-10,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-11,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-12,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-08-13,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-14,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-17,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-18,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-19,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-20,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-21,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-24,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-25,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-08-26,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-27,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-08-28,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-08-31,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-01,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-02,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-03,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-09-04,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-07,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-08,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-09,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",False,stock already has a position
2026-09-10,2457345,DELHIVERY,"DELHIVERY, daily: when volume flow (OBV) is in its highest 20% → it tends to go DOWN over the next 20 days.",True,three lights green -> paper order
2026-04-21,1304833,ETERNAL,"ETERNAL, daily: when RSI is between 60 and 80 → it tends to go UP over the next 20 days.",True,three lights green -> paper order
